YEAR,WHO Region,Income Group,Funder Type,Risk F,Funding
2014,Africa,Low income,Bilaterals,.,0.035711028
2014,South-East Asia,Upper middle income,Bilaterals,.,0.028913899
2014,South-East Asia,Lower middle income,Bilaterals,4,0.029006878
2014,South-East Asia,Lower middle income,Bilaterals,4,0.029006878
2014,South-East Asia,Lower middle income,Bilaterals,8,0.029118296
2014,South-East Asia,Upper middle income,Bilaterals,.,0.029143349
2014,South-East Asia,Lower middle income,Bilaterals,.,0.032771021
2014,Western Pacific,Upper middle income,Bilaterals,.,0.033265893
2014,Africa,Lower middle income,Bilaterals,.,0.030286482
2014,South-East Asia,Low income,Bilaterals,.,0.033820084
2014,Western Pacific,Upper middle income,Bilaterals,6,0.033913653
2014,South-East Asia,Lower middle income,Bilaterals,8,0.030509512
2014,Africa,Low income,Bilaterals,4,0.030893181
2014,Africa,Upper middle income,Bilaterals,7,0.034798252
2014,Americas,Upper middle income,Bilaterals,.,0.034021493
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.034021493
2014,Africa,Low income,Bilaterals,4,0.031327271
2014,South-East Asia,Lower middle income,Bilaterals,4,0.031574506
2014,South-East Asia,Lower middle income,Bilaterals,4,0.031574506
2014,South-East Asia,Lower middle income,Bilaterals,.,0.036120258
2014,Europe,Upper middle income,Multilaterals,.,0.235018396
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.033072839
2014,Not applicable,Not applicable,Bilaterals,.,0.038898113
2014,Not applicable,Not applicable,Bilaterals,2,0.038898113
2014,Africa,Not applicable,Bilaterals,7,0.038937011
2014,Western Pacific,Upper middle income,Bilaterals,.,0.192973492
2014,Africa,Lower middle income,Bilaterals,.,0.013023891
2014,Africa,Low income,Bilaterals,.,0.040547393
2014,Africa,Lower middle income,Bilaterals,.,0.040642703
2014,Americas,Upper middle income,Bilaterals,.,0.04013417
2014,Europe,Lower middle income,Bilaterals,.,0.040736486
2014,Americas,Upper middle income,Bilaterals,7,0.04267123
2014,Europe,Upper middle income,Multilaterals,.,0.193822656
2014,Africa,Not applicable,Multilaterals,.,0.180178297
2014,Western Pacific,Upper middle income,Bilaterals,.,0.047118143
2014,Western Pacific,Upper middle income,Bilaterals,6,0.04331236
2014,South-East Asia,Lower middle income,Bilaterals,.,0.021232135
2014,Africa,Low income,Bilaterals,.,0.169502098
2014,Europe,Lower middle income,Bilaterals,.,0.043889735
2014,Not applicable,Not applicable,Bilaterals,.,0.014512335
2014,Africa,Lower middle income,Bilaterals,4,0.039670567
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.045873061
2014,South-East Asia,Lower middle income,Bilaterals,.,0.045910197
2014,Americas,Upper middle income,Bilaterals,.,0.048681756
2014,South-East Asia,Lower middle income,Bilaterals,4,0.041798919
2014,Americas,Upper middle income,Bilaterals,7,0.047105614
2014,Europe,Lower middle income,Bilaterals,.,0.047502785
2014,Africa,Lower middle income,Bilaterals,.,0.052019288
2014,South-East Asia,Lower middle income,Bilaterals,4,0.042898379
2014,Europe,Upper middle income,Bilaterals,.,0.048438134
2014,Americas,Not applicable,Bilaterals,.,0.05951342
2014,South-East Asia,Lower middle income,Bilaterals,.,0.050376193
2014,South-East Asia,Lower middle income,Bilaterals,4,0.045373076
2014,South-East Asia,Lower middle income,Bilaterals,.,0.050836124
2014,Africa,Lower middle income,Bilaterals,.,0.0561333
2014,Africa,Low income,Bilaterals,.,0.046520037
2014,South-East Asia,Low income,Bilaterals,.,0.051805605
2014,South-East Asia,Lower middle income,Bilaterals,4,0.046578429
2014,Europe,Lower middle income,Bilaterals,.,0.015851209
2014,Western Pacific,Lower middle income,Bilaterals,.,0.048458372
2014,South-East Asia,Lower middle income,Bilaterals,.,0.056683555
2014,Europe,Lower middle income,Multilaterals,.,0.165117203
2014,Americas,Upper middle income,Bilaterals,.,0.065699258
2014,Western Pacific,Lower middle income,Bilaterals,.,0.162824497
2014,Western Pacific,Low income,Bilaterals,.,0.055387152
2014,Europe,Upper middle income,Bilaterals,.,0.056113838
2014,Europe,Not applicable,Bilaterals,.,0.056547539
2014,Not applicable,Not applicable,Bilaterals,.,0.058191428
2014,Not applicable,Not applicable,Bilaterals,.,0.016861967
2014,South-East Asia,Upper middle income,Bilaterals,5,0.028466504
2014,South-East Asia,Low income,Bilaterals,8,0.052169617
2014,Western Pacific,Low income,Bilaterals,.,0.058049342
2014,South-East Asia,Low income,Bilaterals,8,0.052902634
2014,Africa,Low income,Multilaterals,.,0.153320073
2014,Europe,Upper middle income,Bilaterals,.,0.059732475
2014,South-East Asia,Lower middle income,Bilaterals,.,0.131172215
2014,Western Pacific,Not applicable,Bilaterals,2,0.039047581
2014,Western Pacific,Upper middle income,Bilaterals,6,0.066612672
2014,South-East Asia,Lower middle income,Bilaterals,1,0.062120286
2014,Africa,Low income,Bilaterals,.,0.061634859
2014,Africa,Upper middle income,Bilaterals,.,0.061197697
2014,Eastern Mediterranean,Low income,Multilaterals,.,0.129179586
2014,Europe,Upper middle income,Bilaterals,.,0.066089014
2014,Europe,Lower middle income,Bilaterals,.,0.067027158
2014,South-East Asia,Lower middle income,Bilaterals,.,0.064103321
2014,South-East Asia,Low income,Bilaterals,.,0.057539931
2014,Africa,Upper middle income,Bilaterals,.,0.067418265
2014,Africa,Lower middle income,Bilaterals,7,0.064708734
2014,Europe,Upper middle income,Bilaterals,.,0.064190684
2014,South-East Asia,Lower middle income,Bilaterals,.,0.065628896
2014,Europe,Upper middle income,Bilaterals,.,0.065208904
2014,Africa,Low income,Bilaterals,.,0.065898405
2014,Western Pacific,Upper middle income,Bilaterals,.,0.064672742
2014,Africa,Lower middle income,Bilaterals,.,0.065599087
2014,Africa,Low income,Bilaterals,.,0.072817184
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.06974694
2014,Americas,Upper middle income,Bilaterals,7,0.067247057
2014,Not applicable,Not applicable,Bilaterals,.,0.067109217
2014,Africa,Not applicable,Bilaterals,.,0.06786112
2014,Africa,Low income,Bilaterals,4,0.060952054
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.071277509
2014,Americas,Upper middle income,Bilaterals,.,0.072086672
2014,Africa,Low income,Bilaterals,4,0.061793389
2014,Americas,Upper middle income,Bilaterals,.,0.072831572
2014,Africa,Low income,Bilaterals,.,0.11211031
2014,Western Pacific,Lower middle income,Bilaterals,.,0.075042777
2014,South-East Asia,Lower middle income,Bilaterals,.,0.102911988
2014,Western Pacific,Lower middle income,Multilaterals,.,0.092856359
2014,Africa,Low income,Bilaterals,.,0.065187171
2014,Europe,Lower middle income,Bilaterals,.,0.073403111
2014,Africa,Not applicable,Bilaterals,7,0.075579033
2014,Europe,Lower middle income,Bilaterals,.,0.078820483
2014,Africa,Low income,Bilaterals,.,0.078604981
2014,South-East Asia,Lower middle income,Bilaterals,.,0.076881309
2014,Not applicable,Not applicable,Bilaterals,.,0.076881309
2014,Western Pacific,Lower middle income,Bilaterals,2,0.083313375
2014,Western Pacific,Lower middle income,Bilaterals,6,0.083403897
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.08395476
2014,Not applicable,Not applicable,Bilaterals,.,0.078697403
2014,Western Pacific,Upper middle income,Bilaterals,.,0.088702075
2014,South-East Asia,Low income,Bilaterals,.,0.081090911
2014,Western Pacific,Not applicable,Bilaterals,.,0.089782596
2014,Western Pacific,Lower middle income,Bilaterals,2,0.053200766
2014,Americas,Upper middle income,Bilaterals,3,0.084175516
2014,Western Pacific,Lower middle income,Bilaterals,.,0.083706963
2014,Europe,Lower middle income,Bilaterals,.,0.087540846
2014,Europe,Upper middle income,Bilaterals,.,0.026484382
2014,Africa,Not applicable,Bilaterals,5,0.09136857
2014,Africa,Lower middle income,Bilaterals,.,0.09335537
2014,Western Pacific,Lower middle income,Bilaterals,2,0.060095845
2014,Africa,Low income,Bilaterals,.,0.083719106
2014,Europe,Lower middle income,Bilaterals,.,0.093553337
2014,Europe,Upper middle income,Bilaterals,.,0.09414509
2014,Europe,Upper middle income,Bilaterals,.,0.094533764
2014,Africa,Lower middle income,Bilaterals,.,0.086078059
2014,Americas,Lower middle income,Bilaterals,.,0.047709932
2014,Africa,Low income,Bilaterals,.,0.097955489
2014,Africa,Low income,Bilaterals,.,0.09783128
2014,Americas,Upper middle income,Bilaterals,.,0.110548632
2014,Africa,Low income,Bilaterals,.,0.101598583
2014,Europe,Upper middle income,Bilaterals,.,0.092262825
2014,South-East Asia,Lower middle income,Bilaterals,.,0.104339847
2014,Eastern Mediterranean,Low income,Bilaterals,.,0.09352914
2014,Europe,Lower middle income,Bilaterals,.,0.105414335
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.105112821
2014,Africa,Low income,Bilaterals,.,0.090035095
2014,Not applicable,Not applicable,Bilaterals,.,0.102911988
2014,Western Pacific,Upper middle income,Bilaterals,6,0.107024901
2014,Africa,Low income,Bilaterals,.,0.118672841
2014,Africa,Lower middle income,Bilaterals,.,0.112504979
2014,Western Pacific,Upper middle income,Bilaterals,.,0.12480355
2014,Africa,Low income,Bilaterals,.,0.110761174
2014,Africa,Low income,Bilaterals,.,0.111478383
2014,Eastern Mediterranean,Low income,Bilaterals,.,0.112733613
2014,Western Pacific,Upper middle income,Bilaterals,6,0.114075675
2014,Africa,Lower middle income,Bilaterals,.,0.115324324
2014,South-East Asia,Low income,Bilaterals,.,0.114022159
2014,Europe,Lower middle income,Bilaterals,.,0.114369483
2014,Africa,Low income,Bilaterals,.,0.114968201
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.117233478
2014,South-East Asia,Lower middle income,Bilaterals,.,0.117256102
2014,Africa,Upper middle income,Bilaterals,4,0.119028225
2014,South-East Asia,Lower middle income,Bilaterals,.,0.118828954
2014,Africa,Low income,Bilaterals,.,0.109031336
2014,Americas,Upper middle income,Bilaterals,.,0.123588671
2014,Africa,Not applicable,Bilaterals,5,0.124366803
2014,Africa,Lower middle income,Bilaterals,.,0.1263088
2014,South-East Asia,Lower middle income,Bilaterals,.,0.140168759
2014,Europe,Lower middle income,Bilaterals,1,0.126476968
2014,South-East Asia,Lower middle income,Bilaterals,.,0.141926957
2014,Western Pacific,Upper middle income,Bilaterals,.,0.12440725
2014,Western Pacific,Low income,Bilaterals,.,0.071899881
2014,Western Pacific,Lower middle income,Bilaterals,.,0.136167942
2014,Africa,Low income,Bilaterals,.,0.119721132
2014,Western Pacific,Upper middle income,Bilaterals,2,0.086963477
2014,Western Pacific,Lower middle income,Bilaterals,.,0.150318359
2014,Africa,Low income,Bilaterals,.,0.133943344
2014,Africa,Low income,Bilaterals,.,0.122892732
2014,Africa,Lower middle income,Bilaterals,.,0.138773095
2014,South-East Asia,Low income,Bilaterals,.,0.138041182
2014,Western Pacific,Lower middle income,Bilaterals,1,0.139737269
2014,Africa,Upper middle income,Bilaterals,.,0.128220851
2014,Africa,Low income,Bilaterals,.,0.128410324
2014,Africa,Lower middle income,Bilaterals,.,0.04800234
2014,Africa,Low income,Bilaterals,.,0.144772663
2014,Africa,Low income,Bilaterals,.,0.148855718
2014,Africa,Low income,Bilaterals,.,0.148382636
2014,Western Pacific,Lower middle income,Bilaterals,2,0.097558186
2014,Africa,Low income,Bilaterals,.,0.147103607
2014,South-East Asia,Lower middle income,Bilaterals,.,0.148314336
2014,South-East Asia,Lower middle income,Bilaterals,.,0.155101829
2014,Africa,Lower middle income,Bilaterals,.,0.084214719
2014,Africa,Low income,Bilaterals,.,0.15559245
2014,Africa,Low income,Bilaterals,.,0.071271065
2014,Europe,Lower middle income,Bilaterals,.,0.046618678
2014,South-East Asia,Lower middle income,Bilaterals,.,0.159458923
2014,Africa,Low income,Bilaterals,.,0.143659688
2014,Europe,Lower middle income,Bilaterals,.,0.176036811
2014,Africa,Low income,Bilaterals,.,0.174015646
2014,Africa,Low income,Bilaterals,.,0.174166944
2014,Africa,Lower middle income,Bilaterals,.,0.171422106
2014,Eastern Mediterranean,Low income,Bilaterals,.,0.170936506
2014,Americas,Lower middle income,Bilaterals,5,0.069641961
2014,Americas,Upper middle income,Bilaterals,.,0.174050203
2014,Africa,Low income,Bilaterals,.,0.190289395
2014,Not applicable,Not applicable,Bilaterals,.,0.190830975
2014,Africa,Low income,Bilaterals,.,0.192364848
2014,Americas,Not applicable,Bilaterals,8,0.178394524
2014,Africa,Low income,Bilaterals,.,0.193994538
2014,Africa,Low income,Bilaterals,3,0.098229248
2014,Africa,Low income,Bilaterals,.,0.179995649
2014,Africa,Low income,Bilaterals,.,0.178746276
2014,South-East Asia,Lower middle income,Bilaterals,8,0.190437681
2014,Europe,Lower middle income,Bilaterals,.,0.184814698
2014,Africa,Lower middle income,Bilaterals,.,0.18775084
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.188892461
2014,South-East Asia,Lower middle income,Bilaterals,.,0.190205569
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.066066666
2014,Western Pacific,Upper middle income,Bilaterals,6,0.196165009
2014,Africa,Low income,Bilaterals,.,0.203230732
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.210811857
2014,Western Pacific,Lower middle income,Bilaterals,2,0.141726498
2014,Western Pacific,Low income,Bilaterals,.,0.256329736
2014,Africa,Low income,Bilaterals,.,0.233388676
2014,Africa,Low income,Bilaterals,.,0.262632801
2014,Not applicable,Not applicable,Bilaterals,4,0.213370884
2014,Not applicable,Lower middle income,Bilaterals,.,0.271328663
2014,Africa,Low income,Bilaterals,.,0.277340588
2014,Africa,Not applicable,Bilaterals,.,0.274138685
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.040912501
2014,Western Pacific,Not applicable,Bilaterals,.,0.083123489
2014,South-East Asia,Lower middle income,Bilaterals,.,0.172085038
2014,Not applicable,Not applicable,Bilaterals,.,0.26013429
2014,Eastern Mediterranean,Low income,Bilaterals,.,0.262660088
2014,Western Pacific,Upper middle income,Bilaterals,2,0.172196995
2014,Western Pacific,Upper middle income,Bilaterals,3,0.146391106
2014,Europe,Upper middle income,Bilaterals,.,0.079395027
2014,Western Pacific,Upper middle income,Multilaterals,.,0.064508588
2014,Africa,Lower middle income,Bilaterals,.,0.089678791
2014,Not applicable,Not applicable,Bilaterals,4,0.245099851
2014,Europe,Lower middle income,Bilaterals,.,0.329820384
2014,Africa,Low income,Bilaterals,.,0.279048633
2014,Western Pacific,Lower middle income,Bilaterals,.,0.062355987
2014,Europe,Lower middle income,Bilaterals,.,0.331408581
2014,Europe,Lower middle income,Bilaterals,.,0.270155422
2014,Western Pacific,Lower middle income,Bilaterals,.,0.311029322
2014,Americas,Not applicable,Bilaterals,8,0.333745806
2014,Americas,Upper middle income,Bilaterals,.,0.05918817
2014,Africa,Low income,Bilaterals,.,0.054805773
2014,Africa,Low income,Bilaterals,.,0.359076937
2014,Europe,Lower middle income,Bilaterals,.,0.364921549
2014,Americas,Upper middle income,Bilaterals,.,0.419124834
2014,Western Pacific,Lower middle income,Bilaterals,.,0.373236679
2014,Americas,Upper middle income,Bilaterals,.,0.043165663
2014,Africa,Low income,Bilaterals,.,0.388981126
2014,Africa,Low income,Bilaterals,.,0.348294546
2014,Not applicable,Not applicable,Bilaterals,.,0.427803377
2014,Africa,Low income,Bilaterals,.,0.397480399
2014,Africa,Upper middle income,Bilaterals,.,0.249226308
2014,Europe,Lower middle income,Bilaterals,.,0.135999991
2014,Not applicable,Not applicable,Bilaterals,.,0.042787924
2014,Africa,Low income,Bilaterals,.,0.481784162
2014,Africa,Lower middle income,Bilaterals,.,0.45320692
2014,South-East Asia,Lower middle income,Bilaterals,.,0.495287718
2014,Africa,Upper middle income,Bilaterals,.,0.042085357
2014,Western Pacific,Lower middle income,Bilaterals,2,0.333339918
2014,Not applicable,Not applicable,Bilaterals,.,0.170054803
2014,Europe,Lower middle income,Bilaterals,.,0.518831165
2014,South-East Asia,Upper middle income,Bilaterals,5,0.258989371
2014,Western Pacific,Not applicable,Bilaterals,.,0.025782463
2014,Western Pacific,Lower middle income,Bilaterals,.,0.577823389
2014,South-East Asia,Lower middle income,Bilaterals,.,0.637827911
2014,Western Pacific,Low income,Bilaterals,.,0.635129066
2014,Not applicable,Not applicable,Bilaterals,.,0.690348143
2014,Western Pacific,Upper middle income,Bilaterals,5,0.705375568
2014,Africa,Not applicable,Bilaterals,.,0.79423538
2014,Africa,Low income,Bilaterals,.,0.376608916
2014,Western Pacific,Not applicable,Bilaterals,.,0.746473358
2014,Africa,Low income,Bilaterals,.,0.407339996
2014,Africa,Low income,Bilaterals,.,0.039640938
2014,Western Pacific,Upper middle income,Bilaterals,.,0.046559664
2014,Western Pacific,Lower middle income,Bilaterals,.,0.944956575
2014,South-East Asia,Lower middle income,Bilaterals,.,1.174529865
2014,Western Pacific,Upper middle income,Bilaterals,8,1.030041134
2014,Not applicable,Not applicable,Bilaterals,6,1.210729272
2014,Europe,Lower middle income,Bilaterals,.,1.424749394
2014,Europe,Upper middle income,Bilaterals,.,1.452254368
2014,Europe,Lower middle income,Bilaterals,.,1.21145929
2014,Not applicable,Not applicable,Bilaterals,.,1.465929152
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,1.492946716
2014,Not applicable,Not applicable,Bilaterals,.,1.690432599
2014,Western Pacific,Not applicable,Bilaterals,.,1.606978594
2014,Europe,Lower middle income,Bilaterals,.,2.097532693
2014,Western Pacific,Low income,Bilaterals,.,2.498916658
2014,Western Pacific,Not applicable,Bilaterals,.,2.500569784
2014,Western Pacific,Not applicable,Bilaterals,.,0.928688749
2014,Americas,Upper middle income,Bilaterals,.,4.836101791
2014,Europe,Lower middle income,Bilaterals,.,1.258844283
2014,Western Pacific,Upper middle income,Bilaterals,.,0.557511059
2014,Not applicable,Not applicable,Bilaterals,.,0.036626463
2014,Europe,Upper middle income,Multilaterals,.,0.011135378
2014,Europe,Lower middle income,Multilaterals,.,0.014638586
2014,Europe,Upper middle income,Multilaterals,.,0.017083631
2014,Europe,Upper middle income,Multilaterals,.,0.03228082
2014,Africa,Lower middle income,Multilaterals,.,0.034844681
2014,Europe,Upper middle income,Multilaterals,.,0.038586531
2014,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.045044574
2014,Europe,Upper middle income,Multilaterals,.,0.056191152
2014,Europe,Lower middle income,Multilaterals,.,0.062437185
2014,Eastern Mediterranean,Lower middle income,Bilaterals,5,0.031046906
2014,Americas,Upper middle income,Multilaterals,.,0.034162888
2014,Eastern Mediterranean,Low income,Multilaterals,.,0.015072959
2014,Europe,Lower middle income,Bilaterals,.,0.028275444
2014,Africa,Low income,Multilaterals,.,0.082544182
2014,Eastern Mediterranean,Low income,Multilaterals,.,0.016693018
2014,Americas,Upper middle income,Multilaterals,.,0.084013334
2014,Africa,Low income,Multilaterals,.,0.090578474
2014,Americas,Lower middle income,Bilaterals,.,0.027192015
2014,Americas,Upper middle income,Multilaterals,.,0.099108008
2014,Americas,Upper middle income,Multilaterals,.,0.034794468
2014,Africa,Low income,Multilaterals,.,0.107657058
2014,Americas,Upper middle income,Multilaterals,.,0.054065918
2014,Africa,Not applicable,Multilaterals,.,0.135133723
2014,Africa,Lower middle income,Bilaterals,.,0.025210359
2014,Not applicable,Not applicable,Multilaterals,.,0.153832627
2014,Not applicable,Not applicable,Multilaterals,.,0.147729951
2014,Western Pacific,Lower middle income,Bilaterals,.,0.024214585
2014,Africa,Low income,Multilaterals,.,0.159499041
2014,Not applicable,Not applicable,Bilaterals,.,0.024214585
2014,Americas,Upper middle income,Bilaterals,.,0.022117963
2014,Europe,Lower middle income,Multilaterals,.,0.180178297
2014,Americas,Upper middle income,Multilaterals,.,0.114827794
2014,Africa,Low income,Multilaterals,.,0.193813683
2014,Not applicable,Lower middle income,Bilaterals,.,0.019427468
2014,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.207422219
2014,Africa,Lower middle income,Bilaterals,.,0.017585009
2014,Europe,Lower middle income,Bilaterals,.,0.016943257
2014,Africa,Not applicable,Bilaterals,.,0.014920414
2014,South-East Asia,Upper middle income,Multilaterals,.,0.24584421
2014,Not applicable,Not applicable,Multilaterals,.,0.270267446
2014,Eastern Mediterranean,Low income,Multilaterals,.,0.261049923
2014,Africa,Lower middle income,Multilaterals,.,0.274511528
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.011811676
2014,Eastern Mediterranean,Low income,Multilaterals,.,0.05398662
2014,Eastern Mediterranean,Low income,Multilaterals,.,0.019712076
2014,Africa,Lower middle income,Multilaterals,.,0.403884032
2014,Europe,Lower middle income,Bilaterals,.,0.011070434
2014,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.45867575
2014,Americas,Upper middle income,Multilaterals,.,0.146758634
2014,Americas,Upper middle income,Multilaterals,.,0.221077863
2014,Eastern Mediterranean,Upper middle income,Multilaterals,.,0.477517659
2014,Africa,Lower middle income,Multilaterals,.,0.48955511
2014,Eastern Mediterranean,Low income,Multilaterals,.,0.574192061
2014,Europe,Lower middle income,Bilaterals,.,0.009003535
2014,Africa,Low income,Multilaterals,.,0.654052061
2014,Africa,Lower middle income,Multilaterals,.,0.686407241
2014,Europe,Upper middle income,Multilaterals,.,0.004417985
2014,Not applicable,Not applicable,Multilaterals,.,1.110397319
2014,Africa,Lower middle income,Multilaterals,.,1.499432078
2014,Africa,Lower middle income,Multilaterals,.,1.507775144
2014,Africa,Low income,Bilaterals,.,0.007134964
2014,Europe,Lower middle income,Bilaterals,.,0.002240084
2014,South-East Asia,Lower middle income,Bilaterals,.,0.006900525
2014,Europe,Lower middle income,Bilaterals,.,0.046355653
2014,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.073503736
2014,Africa,Lower middle income,Bilaterals,.,0.002165358
2014,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.235466008
2014,Not applicable,Not applicable,Bilaterals,.,0.002719072
2014,Americas,Upper middle income,Bilaterals,.,0.001672257
2014,Europe,Upper middle income,Bilaterals,.,0.000138029
2014,Americas,Not applicable,Bilaterals,.,0.000065798
2015,Africa,Upper middle income,Bilaterals,.,0.000009167
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.000170826
2015,Africa,Low income,Bilaterals,.,0.000152246
2015,Americas,Lower middle income,Bilaterals,.,0.000221852
2015,Africa,Low income,Bilaterals,.,0.000247366
2015,Western Pacific,Lower middle income,Bilaterals,.,0.0265178
2015,Africa,Lower middle income,Bilaterals,.,0.000262895
2015,Africa,Low income,Bilaterals,.,0.00027066
2015,Africa,Low income,Bilaterals,.,0.000271769
2015,Africa,Low income,Bilaterals,.,0.000275097
2015,Africa,Low income,Bilaterals,.,0.000277316
2015,Africa,Low income,Bilaterals,.,0.000277316
2015,Africa,Low income,Bilaterals,.,0.000277316
2015,Africa,Low income,Bilaterals,.,0.000277316
2015,Africa,Upper middle income,Bilaterals,.,0.010047801
2015,Americas,Upper middle income,Bilaterals,.,0.000998336
2015,Africa,Lower middle income,Bilaterals,.,0.000537438
2015,Americas,Lower middle income,Bilaterals,.,0.001109262
2015,Western Pacific,Lower middle income,Bilaterals,5,0.00111
2015,Americas,Upper middle income,Bilaterals,.,0.001331115
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.001393233
2015,South-East Asia,Low income,Bilaterals,.,0.001497504
2015,Europe,Lower middle income,Bilaterals,.,0.001498613
2015,South-East Asia,Lower middle income,Bilaterals,.,0.00180144
2015,Americas,Upper middle income,Bilaterals,.,0.00192928
2015,Africa,Low income,Bilaterals,.,0.0019878
2015,Western Pacific,Lower middle income,Bilaterals,.,0.00204548
2015,Africa,Lower middle income,Bilaterals,.,0.00222
2015,Europe,Lower middle income,Bilaterals,.,0.002235164
2015,Europe,Upper middle income,Bilaterals,.,0.002260677
2015,Africa,Low income,Bilaterals,.,0.002280643
2015,Africa,Lower middle income,Bilaterals,.,0.002414864
2015,South-East Asia,Upper middle income,Bilaterals,.,0.004822002
2015,Americas,Upper middle income,Bilaterals,.,0.00245923
2015,South-East Asia,Lower middle income,Bilaterals,.,0.002462
2015,Europe,Upper middle income,Bilaterals,.,0.002476983
2015,Europe,Lower middle income,Bilaterals,.,0.094287299
2015,Africa,Low income,Bilaterals,.,0.00263005
2015,Americas,Lower middle income,Bilaterals,.,0.002743206
2015,Europe,Lower middle income,Bilaterals,.,0.002773156
2015,Europe,Upper middle income,Multilaterals,.,0.0029078
2015,Americas,Lower middle income,Bilaterals,.,0.003039068
2015,Americas,Upper middle income,Bilaterals,.,0.003190183
2015,Africa,Not applicable,Bilaterals,.,0.003194676
2015,Africa,Low income,Bilaterals,.,0.001109262
2015,Americas,Upper middle income,Bilaterals,.,0.003327787
2015,Europe,Lower middle income,Bilaterals,.,0.001665
2015,Not applicable,Not applicable,Bilaterals,.,0.003731747
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.00377279
2015,Americas,Lower middle income,Bilaterals,5,0.00126493
2015,Americas,Upper middle income,Bilaterals,.,0.00388242
2015,Europe,Lower middle income,Bilaterals,.,0.00406528
2015,South-East Asia,Lower middle income,Bilaterals,8,0.004294766
2015,Africa,Low income,Bilaterals,.,0.00437604
2015,Africa,Lower middle income,Bilaterals,.,0.00444
2015,Africa,Lower middle income,Bilaterals,1,0.004513807
2015,Western Pacific,Lower middle income,Bilaterals,.,0.000260677
2015,Not applicable,Not applicable,Bilaterals,.,0.006985841
2015,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.0051729
2015,Africa,Upper middle income,Multilaterals,.,0.00517915
2015,Africa,Not applicable,Bilaterals,.,0.013979504
2015,Europe,Upper middle income,Multilaterals,.,0.005246811
2015,Western Pacific,Upper middle income,Bilaterals,.,0.00527729
2015,South-East Asia,Lower middle income,Bilaterals,.,0.00532446
2015,Africa,Low income,Bilaterals,.,0.00548863
2015,Not applicable,Not applicable,Bilaterals,.,0.001848771
2015,Africa,Low income,Bilaterals,.,0.005546312
2015,South-East Asia,Lower middle income,Bilaterals,.,0.005546312
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.005595119
2015,Africa,Not applicable,Bilaterals,.,0.002845813
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.005700333
2015,South-East Asia,Low income,Bilaterals,.,0.005776929
2015,Not applicable,Not applicable,Bilaterals,.,0.005851522
2015,Africa,Upper middle income,Bilaterals,.,0.00590538
2015,South-East Asia,Low income,Bilaterals,.,0.005958735
2015,Africa,Low income,Bilaterals,.,0.006228508
2015,Western Pacific,Lower middle income,Bilaterals,.,0.006258312
2015,South-East Asia,Lower middle income,Bilaterals,8,0.006492999
2015,Western Pacific,Not applicable,Bilaterals,2,0.004332908
2015,Europe,Upper middle income,Bilaterals,.,0.0065593
2015,South-East Asia,Lower middle income,Bilaterals,.,0.006652757
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.006655574
2015,Africa,Low income,Bilaterals,.,0.006839712
2015,Not applicable,Not applicable,Bilaterals,.,0.013979504
2015,Not applicable,Not applicable,Bilaterals,.,0.034937026
2015,Africa,Lower middle income,Bilaterals,.,0.006988353
2015,Africa,Upper middle income,Bilaterals,.,0.00699168
2015,Americas,Not applicable,Bilaterals,1,0.007071892
2015,Europe,Lower middle income,Bilaterals,.,0.007102052
2015,Eastern Mediterranean,Lower middle income,Bilaterals,5,0.00720203
2015,Americas,Lower middle income,Bilaterals,.,0.007298946
2015,Americas,Upper middle income,Bilaterals,.,0.003715873
2015,Americas,Upper middle income,Bilaterals,.,0.007651692
2015,Europe,Upper middle income,Bilaterals,.,0.003833805
2015,Africa,Low income,Bilaterals,.,0.00768386
2015,Americas,Upper middle income,Multilaterals,.,0.277363653
2015,Africa,Low income,Bilaterals,.,0.007764836
2015,Americas,Upper middle income,Bilaterals,4,0.007807244
2015,Africa,Low income,Bilaterals,.,0.007972302
